6.360199e+00	-4.459588e+02
6.456943e+00	-4.372028e+02
6.456943e+00	-4.284468e+02
6.650430e+00	-4.218798e+02
6.843918e+00	-4.138534e+02
6.892289e+00	-4.029084e+02
6.892289e+00	-3.941524e+02
6.940661e+00	-3.868557e+02
7.085777e+00	-3.766403e+02
7.424379e+00	-3.708030e+02
7.521123e+00	-3.598579e+02
7.859726e+00	-3.562096e+02
7.762982e+00	-3.489129e+02
8.053213e+00	-3.401569e+02
8.391815e+00	-3.343196e+02
8.682046e+00	-3.292119e+02
8.778790e+00	-3.160779e+02
8.972277e+00	-3.073218e+02
9.165764e+00	-3.000251e+02
9.455995e+00	-2.905395e+02
9.455995e+00	-2.803241e+02
9.455995e+00	-2.759461e+02
9.794598e+00	-2.722978e+02
1.013320e+01	-2.642714e+02
1.013320e+01	-2.562451e+02
1.027832e+01	-2.489484e+02
1.056855e+01	-2.401923e+02
1.085878e+01	-2.328957e+02
1.114901e+01	-2.226803e+02
1.143924e+01	-2.131946e+02
1.192296e+01	-2.095463e+02
1.245505e+01	-1.986013e+02
1.250342e+01	-1.920342e+02
1.293877e+01	-1.847376e+02
1.293877e+01	-1.745222e+02
1.332574e+01	-1.723332e+02
1.361597e+01	-1.650365e+02
1.380946e+01	-1.540915e+02
1.361597e+01	-1.467948e+02
1.400295e+01	-1.343904e+02
1.424480e+01	-1.256344e+02
1.443829e+01	-1.168784e+02
1.472852e+01	-1.088521e+02
1.501875e+01	-1.030147e+02
1.540573e+01	-1.015554e+02
1.550247e+01	-9.352902e+01
1.588945e+01	-8.769167e+01
1.622805e+01	-8.331367e+01
1.676014e+01	-7.601698e+01
1.714711e+01	-6.944997e+01
1.763083e+01	-6.872030e+01
1.753409e+01	-6.142362e+01
1.763083e+01	-5.485660e+01
1.763083e+01	-4.901926e+01
1.763083e+01	-3.953357e+01
1.763083e+01	-3.150722e+01
1.767920e+01	-2.348087e+01
1.767920e+01	-1.472485e+01
1.767920e+01	-5.968826e+00
1.758246e+01	5.981884e-01
