6.456943e+00	-4.459588e+02
6.602059e+00	-4.364731e+02
6.650430e+00	-4.240688e+02
6.892289e+00	-4.160424e+02
7.037405e+00	-4.029084e+02
7.037405e+00	-3.905040e+02
7.134148e+00	-3.810183e+02
7.521123e+00	-3.656953e+02
7.714610e+00	-3.605876e+02
8.004841e+00	-3.503723e+02
8.198328e+00	-3.408866e+02
8.536931e+00	-3.314009e+02
8.682046e+00	-3.262932e+02
8.633675e+00	-3.131592e+02
9.117393e+00	-2.992955e+02
9.262508e+00	-2.927285e+02
9.601111e+00	-2.825131e+02
9.988085e+00	-2.686494e+02
1.032669e+01	-2.628121e+02
1.032669e+01	-2.489484e+02
1.061692e+01	-2.409220e+02
1.105227e+01	-2.299770e+02
1.148761e+01	-2.190320e+02
1.197133e+01	-2.095463e+02
1.240668e+01	-2.058979e+02
1.255179e+01	-1.949529e+02
1.289039e+01	-1.825486e+02
1.332574e+01	-1.672255e+02
1.356760e+01	-1.562805e+02
1.395457e+01	-1.467948e+02
1.419643e+01	-1.343904e+02
1.468015e+01	-1.227158e+02
1.497038e+01	-1.117707e+02
1.622805e+01	-1.030147e+02
1.729223e+01	-9.644769e+01
1.830804e+01	-9.134002e+01
1.893687e+01	-8.696201e+01
1.985593e+01	-7.893566e+01
1.937222e+01	-7.455765e+01
1.990431e+01	-6.726096e+01
2.033965e+01	-6.069395e+01
2.048477e+01	-4.974892e+01
2.043640e+01	-3.880390e+01
2.043640e+01	-2.275120e+01
2.048477e+01	-1.399518e+01
2.053314e+01	-1.314799e-01
