3.501569e+01	-4.459588e+02
3.502711e+01	-4.247984e+02
3.505566e+01	-4.087457e+02
3.505566e+01	-3.853963e+02
3.506709e+01	-3.678843e+02
3.508993e+01	-3.438052e+02
3.509564e+01	-3.262932e+02
3.512420e+01	-3.044032e+02
3.513562e+01	-2.890801e+02
3.516989e+01	-2.759461e+02
3.521558e+01	-2.657307e+02
3.526698e+01	-2.504077e+02
3.532409e+01	-2.336253e+02
3.536978e+01	-2.234100e+02
3.543260e+01	-2.110056e+02
3.551256e+01	-2.022496e+02
3.555254e+01	-1.956826e+02
3.558109e+01	-1.883859e+02
3.560965e+01	-1.796299e+02
3.563821e+01	-1.708739e+02
3.568961e+01	-1.599288e+02
3.572387e+01	-1.540915e+02
3.572387e+01	-1.431465e+02
3.575243e+01	-1.351201e+02
3.579241e+01	-1.270938e+02
3.580383e+01	-1.197971e+02
3.582667e+01	-1.132301e+02
3.585523e+01	-1.030147e+02
3.586665e+01	-9.352902e+01
3.585523e+01	-8.842134e+01
3.579812e+01	-8.112466e+01
3.570674e+01	-7.747632e+01
3.558109e+01	-7.455765e+01
3.546687e+01	-7.309831e+01
3.530124e+01	-7.017964e+01
3.516989e+01	-6.872030e+01
3.507280e+01	-6.653129e+01
3.498142e+01	-6.361262e+01
3.493573e+01	-5.777528e+01
3.495857e+01	-5.485660e+01
3.495286e+01	-4.537091e+01
3.495286e+01	-3.734456e+01
3.496428e+01	-2.639954e+01
3.495857e+01	-1.618418e+01
3.495857e+01	-8.157831e+00
3.495286e+01	-3.050153e+00
