3.500426e+01	-4.444995e+02
3.502140e+01	-4.350138e+02
3.504424e+01	-4.182314e+02
3.506137e+01	-3.999897e+02
3.508422e+01	-3.817480e+02
3.508422e+01	-3.664250e+02
3.509564e+01	-3.489129e+02
3.511278e+01	-3.306712e+02
3.512420e+01	-3.175372e+02
3.516418e+01	-2.971065e+02
3.517560e+01	-2.832428e+02
3.521558e+01	-2.671901e+02
3.525556e+01	-2.562451e+02
3.528982e+01	-2.453000e+02
3.532409e+01	-2.328957e+02
3.538120e+01	-2.183023e+02
3.543260e+01	-2.139243e+02
3.548400e+01	-2.080869e+02
3.552969e+01	-2.066276e+02
3.555825e+01	-1.978716e+02
3.560965e+01	-1.861969e+02
3.566105e+01	-1.723332e+02
3.570103e+01	-1.613882e+02
3.571816e+01	-1.475245e+02
3.578098e+01	-1.358498e+02
3.579812e+01	-1.256344e+02
3.583810e+01	-1.161487e+02
3.591234e+01	-1.095817e+02
3.598659e+01	-1.081224e+02
3.606083e+01	-1.015554e+02
3.618648e+01	-1.008257e+02
3.627786e+01	-9.571803e+01
3.636924e+01	-9.061035e+01
3.643206e+01	-8.696201e+01
3.650631e+01	-8.258400e+01
3.660911e+01	-8.039499e+01
3.641493e+01	-7.820599e+01
3.624930e+01	-7.601698e+01
3.607797e+01	-7.455765e+01
3.593519e+01	-7.528731e+01
3.583239e+01	-7.455765e+01
3.569532e+01	-7.309831e+01
3.563821e+01	-7.382798e+01
3.560394e+01	-6.944997e+01
3.563249e+01	-6.215328e+01
3.562678e+01	-5.777528e+01
3.563821e+01	-4.683025e+01
3.564392e+01	-3.734456e+01
3.563821e+01	-2.712921e+01
3.563821e+01	-1.837319e+01
3.563821e+01	-1.107650e+01
3.563821e+01	-2.320485e+00
